EnrollmentID,StudentID,CourseID,Semester,Year,Grade,Source
1333,2314,COURSE108,Summer,2019,C,Synthetic
1334,2651,COURSE106,Fall,2019,A,Synthetic
1335,1798,COURSE53,Spring,2019,A,Synthetic
1336,2802,COURSE134,Summer,2020,F,Synthetic
1337,2559,COURSE89,Fall,2023,B,Synthetic
1338,2532,COURSE141,Summer,2024,C,Synthetic
1339,2132,COURSE90,Spring,2021,C,Synthetic
1340,2322,COURSE100,Fall,2019,D,Synthetic
1341,1149,COURSE102,Spring,2024,A,Synthetic
1342,2324,COURSE56,Fall,2020,D,Synthetic
1343,1686,COURSE100,Summer,2023,A,Synthetic
1344,2722,COURSE127,Spring,2023,A,Synthetic
1345,2630,COURSE51,Spring,2021,C,Synthetic
1346,2842,COURSE114,Fall,2023,B,Synthetic
1347,2306,COURSE129,Spring,2021,C,Synthetic
1348,2338,COURSE55,Spring,2022,A,Synthetic
1349,2324,COURSE62,Spring,2021,A,Synthetic
1350,2384,COURSE125,Summer,2023,C,Synthetic
1351,1512,COURSE107,Fall,2021,F,Synthetic
1352,1570,COURSE139,Spring,2024,B,Synthetic
1353,2945,COURSE130,Fall,2023,C,Synthetic
1354,1818,COURSE142,Summer,2022,C,Synthetic
1355,1137,COURSE104,Fall,2022,F,Synthetic
1356,1566,COURSE74,Fall,2024,A,Synthetic
1357,1364,COURSE109,Fall,2020,B,Synthetic
1358,1776,COURSE104,Summer,2023,C,Synthetic
1359,2036,COURSE66,Spring,2020,B,Synthetic
1360,2694,COURSE139,Summer,2023,D,Synthetic
1361,1851,COURSE78,Summer,2021,B,Synthetic
1362,2313,COURSE55,Fall,2019,A,Synthetic
1363,2490,COURSE101,Spring,2020,D,Synthetic
1364,2709,COURSE90,Summer,2021,C,Synthetic
1365,1175,COURSE150,Fall,2024,B,Synthetic
1366,2760,COURSE93,Summer,2021,A,Synthetic
1367,1997,COURSE110,Fall,2023,B,Synthetic
1368,2386,COURSE73,Spring,2022,C,Synthetic
1369,2292,COURSE150,Summer,2020,A,Synthetic
1370,1162,COURSE146,Summer,2020,C,Synthetic
1371,1005,COURSE94,Fall,2023,D,Synthetic
1372,2108,COURSE107,Fall,2023,D,Synthetic
1373,1355,COURSE79,Fall,2024,A,Synthetic
1374,2340,COURSE140,Fall,2024,C,Synthetic
1375,1418,COURSE91,Spring,2021,B,Synthetic
1376,1712,COURSE77,Summer,2019,A,Synthetic
1377,2075,COURSE66,Spring,2024,B,Synthetic
1378,2086,COURSE72,Fall,2020,B,Synthetic
1379,1479,COURSE58,Spring,2022,A,Synthetic
1380,2806,COURSE120,Fall,2019,A,Synthetic
1381,2263,COURSE78,Summer,2020,C,Synthetic
1382,1747,COURSE63,Summer,2023,A,Synthetic
1383,2894,COURSE97,Summer,2021,A,Synthetic
1384,2688,COURSE110,Spring,2022,D,Synthetic
1385,1517,COURSE148,Fall,2023,A,Synthetic
1386,2665,COURSE96,Fall,2024,A,Synthetic
1387,1275,COURSE111,Spring,2019,F,Synthetic
1388,2112,COURSE110,Spring,2022,A,Synthetic
1389,2656,COURSE139,Fall,2021,F,Synthetic
1390,2829,COURSE63,Fall,2022,D,Synthetic
1391,2397,COURSE114,Fall,2019,B,Synthetic
1392,2505,COURSE136,Fall,2024,F,Synthetic
1393,2117,COURSE149,Summer,2023,B,Synthetic
1394,2829,COURSE122,Summer,2022,F,Synthetic
1395,1943,COURSE76,Fall,2019,C,Synthetic
1396,1863,COURSE99,Spring,2022,B,Synthetic
1397,2765,COURSE109,Spring,2021,F,Synthetic
1398,2611,COURSE114,Spring,2023,F,Synthetic
1399,1139,COURSE135,Summer,2023,F,Synthetic
1400,1856,COURSE80,Summer,2022,C,Synthetic
1401,2865,COURSE110,Summer,2024,A,Synthetic
1402,1447,COURSE84,Summer,2024,C,Synthetic
1403,1850,COURSE117,Fall,2024,B,Synthetic
1404,2809,COURSE88,Fall,2023,B,Synthetic
1405,2258,COURSE127,Spring,2024,C,Synthetic
1406,1628,COURSE87,Summer,2021,A,Synthetic
1407,1034,COURSE82,Fall,2019,F,Synthetic
1408,1765,COURSE131,Fall,2021,D,Synthetic
1409,2316,COURSE88,Spring,2022,A,Synthetic
1410,1451,COURSE103,Spring,2022,B,Synthetic
1411,1596,COURSE75,Fall,2021,C,Synthetic
1412,1985,COURSE119,Fall,2020,B,Synthetic
1413,1384,COURSE65,Spring,2023,A,Synthetic
1414,2516,COURSE147,Spring,2019,C,Synthetic
1415,2417,COURSE99,Spring,2022,F,Synthetic
1416,1228,COURSE57,Spring,2021,B,Synthetic
1417,1783,COURSE130,Spring,2020,A,Synthetic
1418,2912,COURSE129,Fall,2020,F,Synthetic
1419,1933,COURSE98,Summer,2022,D,Synthetic
1420,1715,COURSE93,Fall,2019,F,Synthetic
1421,2535,COURSE74,Spring,2024,A,Synthetic
1422,2820,COURSE106,Fall,2024,C,Synthetic
1423,2720,COURSE92,Spring,2024,D,Synthetic
1424,1354,COURSE112,Fall,2020,A,Synthetic
1425,1327,COURSE137,Spring,2019,D,Synthetic
1426,2084,COURSE102,Summer,2021,C,Synthetic
1427,2241,COURSE110,Spring,2021,F,Synthetic
1428,2998,COURSE83,Summer,2024,D,Synthetic
1429,1163,COURSE60,Fall,2023,D,Synthetic
1430,2996,COURSE82,Fall,2024,C,Synthetic
1431,1149,COURSE115,Spring,2023,C,Synthetic
1432,1382,COURSE58,Spring,2023,A,Synthetic
1433,1526,COURSE64,Fall,2023,F,Synthetic
1434,1034,COURSE121,Summer,2019,B,Synthetic
1435,2939,COURSE117,Fall,2021,B,Synthetic
1436,1351,COURSE56,Spring,2024,C,Synthetic
1437,2620,COURSE110,Spring,2020,B,Synthetic
1438,1855,COURSE51,Summer,2021,C,Synthetic
1439,1263,COURSE144,Summer,2019,A,Synthetic
1440,2494,COURSE75,Spring,2023,F,Synthetic
1441,2988,COURSE76,Fall,2021,A,Synthetic
1442,2148,COURSE113,Fall,2020,D,Synthetic
1443,1332,COURSE115,Summer,2023,D,Synthetic
1444,1516,COURSE65,Fall,2024,A,Synthetic
1445,2184,COURSE68,Fall,2019,D,Synthetic
1446,2105,COURSE76,Spring,2024,C,Synthetic
1447,2857,COURSE56,Spring,2024,C,Synthetic
1448,1157,COURSE53,Spring,2024,A,Synthetic
1449,1014,COURSE113,Summer,2024,B,Synthetic
1450,1931,COURSE52,Spring,2020,C,Synthetic
1451,1094,COURSE66,Summer,2024,F,Synthetic
1452,1009,COURSE90,Summer,2022,A,Synthetic
1453,1580,COURSE121,Summer,2021,D,Synthetic
1454,1046,COURSE58,Fall,2022,C,Synthetic
1455,2990,COURSE96,Summer,2022,F,Synthetic
1456,2883,COURSE145,Fall,2020,F,Synthetic
1457,2821,COURSE97,Fall,2023,C,Synthetic
1458,2659,COURSE104,Spring,2024,B,Synthetic
1459,2549,COURSE118,Spring,2023,D,Synthetic
1460,1796,COURSE140,Fall,2023,C,Synthetic
1461,2341,COURSE148,Summer,2019,A,Synthetic
1462,2198,COURSE97,Fall,2023,C,Synthetic
1463,2771,COURSE95,Spring,2021,D,Synthetic
1464,2505,COURSE68,Fall,2024,A,Synthetic
1465,1145,COURSE55,Summer,2022,B,Synthetic
1466,1903,COURSE58,Fall,2023,A,Synthetic
1467,1464,COURSE56,Summer,2019,A,Synthetic
1468,2606,COURSE75,Fall,2020,F,Synthetic
1469,2777,COURSE52,Spring,2023,F,Synthetic
1470,2957,COURSE119,Spring,2023,B,Synthetic
1471,1978,COURSE64,Fall,2020,C,Synthetic
1472,2161,COURSE82,Spring,2019,F,Synthetic
1473,1604,COURSE105,Spring,2021,F,Synthetic
1474,1588,COURSE109,Summer,2019,A,Synthetic
1475,1761,COURSE61,Spring,2019,D,Synthetic
1476,2729,COURSE90,Summer,2022,D,Synthetic
1477,2469,COURSE77,Summer,2021,C,Synthetic
1478,2866,COURSE148,Fall,2020,A,Synthetic
1479,2977,COURSE112,Spring,2023,F,Synthetic
1480,2744,COURSE134,Fall,2020,A,Synthetic
1481,2395,COURSE83,Summer,2020,D,Synthetic
1482,2536,COURSE89,Spring,2024,C,Synthetic
1483,2124,COURSE146,Summer,2023,C,Synthetic
1484,1889,COURSE85,Summer,2020,B,Synthetic
1485,2692,COURSE88,Summer,2020,D,Synthetic
1486,2231,COURSE137,Fall,2023,A,Synthetic
1487,2333,COURSE73,Fall,2019,C,Synthetic
1488,2238,COURSE141,Summer,2024,A,Synthetic
1489,2953,COURSE128,Spring,2024,D,Synthetic
1490,1370,COURSE71,Fall,2020,F,Synthetic
1491,2415,COURSE150,Summer,2024,C,Synthetic
1492,1602,COURSE112,Summer,2020,C,Synthetic
1493,1687,COURSE143,Spring,2021,A,Synthetic
1494,1774,COURSE117,Fall,2020,A,Synthetic
1495,2915,COURSE126,Spring,2022,F,Synthetic
1496,2362,COURSE141,Summer,2024,C,Synthetic
1497,2987,COURSE89,Spring,2020,D,Synthetic
1498,2135,COURSE102,Summer,2021,A,Synthetic
1499,1195,COURSE134,Spring,2024,C,Synthetic
1500,1317,COURSE119,Summer,2023,A,Synthetic
1501,1147,COURSE134,Summer,2022,C,Synthetic
1502,1067,COURSE91,Spring,2020,A,Synthetic
1503,2297,COURSE100,Spring,2021,D,Synthetic
1504,2965,COURSE63,Fall,2023,C,Synthetic
1505,2321,COURSE64,Summer,2019,C,Synthetic
1506,2202,COURSE72,Summer,2023,B,Synthetic
1507,2007,COURSE142,Fall,2023,A,Synthetic
1508,1175,COURSE84,Fall,2020,B,Synthetic
1509,2565,COURSE75,Fall,2021,C,Synthetic
1510,1391,COURSE103,Summer,2019,D,Synthetic
1511,2132,COURSE141,Summer,2024,B,Synthetic
1512,1590,COURSE84,Spring,2020,A,Synthetic
1513,2361,COURSE62,Summer,2023,F,Synthetic
1514,2182,COURSE72,Fall,2024,D,Synthetic
1515,1807,COURSE120,Summer,2023,A,Synthetic
1516,2996,COURSE113,Fall,2023,B,Synthetic
1517,1875,COURSE76,Spring,2021,C,Synthetic
1518,1342,COURSE145,Summer,2019,B,Synthetic
1519,2151,COURSE115,Fall,2021,C,Synthetic
1520,2536,COURSE78,Spring,2024,D,Synthetic
1521,2890,COURSE92,Fall,2021,D,Synthetic
1522,2382,COURSE123,Summer,2024,A,Synthetic
1523,1456,COURSE93,Spring,2019,A,Synthetic
1524,2636,COURSE119,Summer,2024,C,Synthetic
1525,1353,COURSE144,Fall,2022,B,Synthetic
1526,1632,COURSE75,Spring,2023,A,Synthetic
1527,2392,COURSE91,Fall,2023,B,Synthetic
1528,2119,COURSE65,Summer,2022,C,Synthetic
1529,2023,COURSE75,Spring,2024,C,Synthetic
1530,1390,COURSE85,Summer,2021,C,Synthetic
1531,2572,COURSE117,Summer,2020,B,Synthetic
1532,2903,COURSE72,Spring,2019,D,Synthetic
1533,1394,COURSE70,Summer,2019,A,Synthetic
1534,1218,COURSE77,Summer,2024,C,Synthetic
1535,2650,COURSE123,Summer,2020,F,Synthetic
1536,1151,COURSE67,Fall,2024,F,Synthetic
1537,1437,COURSE89,Spring,2024,D,Synthetic
1538,2216,COURSE131,Spring,2021,C,Synthetic
1539,1336,COURSE139,Fall,2020,F,Synthetic
1540,1147,COURSE97,Fall,2020,B,Synthetic
1541,1181,COURSE93,Fall,2019,C,Synthetic
1542,1636,COURSE125,Spring,2021,F,Synthetic
1543,1271,COURSE70,Spring,2020,F,Synthetic
1544,2043,COURSE106,Fall,2020,F,Synthetic
1545,2676,COURSE108,Spring,2022,A,Synthetic
1546,1903,COURSE97,Spring,2023,A,Synthetic
1547,2400,COURSE53,Fall,2022,C,Synthetic
1548,1257,COURSE91,Spring,2021,A,Synthetic
1549,2842,COURSE102,Spring,2020,C,Synthetic
1550,2073,COURSE99,Fall,2022,D,Synthetic
1551,2585,COURSE82,Spring,2019,A,Synthetic
1552,2826,COURSE133,Fall,2019,C,Synthetic
1553,1033,COURSE110,Fall,2020,B,Synthetic
1554,2375,COURSE94,Summer,2024,D,Synthetic
1555,2603,COURSE62,Summer,2020,D,Synthetic
1556,2261,COURSE126,Summer,2024,C,Synthetic
1557,1326,COURSE120,Fall,2024,C,Synthetic
1558,1685,COURSE141,Summer,2020,C,Synthetic
1559,2255,COURSE141,Summer,2023,C,Synthetic
1560,1898,COURSE110,Fall,2020,C,Synthetic
1561,1371,COURSE113,Fall,2019,B,Synthetic
1562,1580,COURSE61,Spring,2021,B,Synthetic
1563,1800,COURSE83,Fall,2022,C,Synthetic
1564,1666,COURSE149,Summer,2021,C,Synthetic
1565,1161,COURSE89,Spring,2020,A,Synthetic
1566,1623,COURSE117,Summer,2020,F,Synthetic
1567,2317,COURSE58,Fall,2019,C,Synthetic
1568,1474,COURSE82,Fall,2021,B,Synthetic
1569,1568,COURSE116,Spring,2024,B,Synthetic
1570,2381,COURSE113,Fall,2022,C,Synthetic
1571,1908,COURSE104,Spring,2020,C,Synthetic
1572,2220,COURSE96,Spring,2022,B,Synthetic
1573,1730,COURSE148,Summer,2024,D,Synthetic
1574,2329,COURSE145,Fall,2020,B,Synthetic
1575,1105,COURSE92,Spring,2021,A,Synthetic
1576,1152,COURSE122,Summer,2019,F,Synthetic
1577,2718,COURSE132,Fall,2019,C,Synthetic
1578,1053,COURSE112,Spring,2020,C,Synthetic
1579,2022,COURSE103,Summer,2022,B,Synthetic
1580,2466,COURSE83,Summer,2022,C,Synthetic
1581,2468,COURSE147,Spring,2019,C,Synthetic
1582,2476,COURSE134,Spring,2020,C,Synthetic
1583,1187,COURSE110,Fall,2021,C,Synthetic
1584,2187,COURSE66,Fall,2019,D,Synthetic
1585,2219,COURSE88,Spring,2024,F,Synthetic
1586,1807,COURSE117,Fall,2024,C,Synthetic
1587,2868,COURSE125,Fall,2019,C,Synthetic
1588,1122,COURSE107,Summer,2021,F,Synthetic
1589,2189,COURSE51,Summer,2019,C,Synthetic
1590,2637,COURSE62,Fall,2019,D,Synthetic
1591,1443,COURSE127,Summer,2022,B,Synthetic
1592,2934,COURSE147,Fall,2020,A,Synthetic
1593,1724,COURSE56,Summer,2024,F,Synthetic
1594,2888,COURSE101,Summer,2024,C,Synthetic
1595,1579,COURSE82,Summer,2022,D,Synthetic
1596,2668,COURSE145,Fall,2023,A,Synthetic
1597,2361,COURSE63,Summer,2022,A,Synthetic
1598,2184,COURSE94,Summer,2019,D,Synthetic
1599,1199,COURSE133,Fall,2020,F,Synthetic
1600,2454,COURSE96,Fall,2023,C,Synthetic
1601,2755,COURSE54,Summer,2019,C,Synthetic
1602,2602,COURSE68,Fall,2021,A,Synthetic
1603,1969,COURSE127,Spring,2023,F,Synthetic
1604,1835,COURSE78,Fall,2022,A,Synthetic
1605,1593,COURSE97,Spring,2019,C,Synthetic
1606,1951,COURSE128,Spring,2023,C,Synthetic
1607,2841,COURSE120,Fall,2021,A,Synthetic
1608,1560,COURSE91,Summer,2020,D,Synthetic
1609,1626,COURSE92,Fall,2020,A,Synthetic
1610,1949,COURSE122,Fall,2020,A,Synthetic
1611,2653,COURSE68,Summer,2022,A,Synthetic
1612,1341,COURSE55,Summer,2023,C,Synthetic
1613,2342,COURSE133,Spring,2019,D,Synthetic
1614,1541,COURSE136,Summer,2022,C,Synthetic
1615,1443,COURSE102,Summer,2021,F,Synthetic
1616,1724,COURSE132,Summer,2024,C,Synthetic
1617,1153,COURSE115,Fall,2020,D,Synthetic
1618,1550,COURSE119,Summer,2020,D,Synthetic
1619,2875,COURSE136,Fall,2020,B,Synthetic
1620,1478,COURSE150,Summer,2023,B,Synthetic
1621,2123,COURSE102,Spring,2019,C,Synthetic
1622,2743,COURSE67,Summer,2024,C,Synthetic
1623,2828,COURSE59,Summer,2021,D,Synthetic
1624,1285,COURSE107,Fall,2021,A,Synthetic
1625,1326,COURSE138,Summer,2021,C,Synthetic
1626,2865,COURSE150,Fall,2022,C,Synthetic
1627,2850,COURSE106,Spring,2021,A,Synthetic
1628,1951,COURSE66,Spring,2021,C,Synthetic
1629,2880,COURSE120,Fall,2022,A,Synthetic
1630,1993,COURSE120,Summer,2024,C,Synthetic
1631,2403,COURSE122,Spring,2024,B,Synthetic
1632,2132,COURSE58,Fall,2023,A,Synthetic
1633,1592,COURSE83,Fall,2024,F,Synthetic
1634,2296,COURSE111,Spring,2019,C,Synthetic
1635,2616,COURSE135,Spring,2022,A,Synthetic
1636,2418,COURSE63,Spring,2024,B,Synthetic
1637,2212,COURSE139,Summer,2023,A,Synthetic
1638,2053,COURSE135,Fall,2020,F,Synthetic
1639,2784,COURSE143,Spring,2024,D,Synthetic
1640,1852,COURSE93,Fall,2019,B,Synthetic
1641,1779,COURSE124,Spring,2020,B,Synthetic
1642,2027,COURSE55,Spring,2021,F,Synthetic
1643,1293,COURSE77,Fall,2019,B,Synthetic
1644,1004,COURSE52,Spring,2023,D,Synthetic
1645,2570,COURSE61,Fall,2020,C,Synthetic
1646,1227,COURSE58,Summer,2022,A,Synthetic
1647,1866,COURSE128,Spring,2020,D,Synthetic
1648,1558,COURSE68,Fall,2019,C,Synthetic
1649,2621,COURSE105,Summer,2021,A,Synthetic
1650,2661,COURSE63,Fall,2024,A,Synthetic
1651,1713,COURSE88,Fall,2022,C,Synthetic
1652,1940,COURSE137,Fall,2019,C,Synthetic
1653,1892,COURSE122,Fall,2019,C,Synthetic
1654,2660,COURSE142,Fall,2024,A,Synthetic
1655,2482,COURSE123,Fall,2022,F,Synthetic
1656,1248,COURSE71,Fall,2019,B,Synthetic
1657,2942,COURSE89,Summer,2020,C,Synthetic
1658,2522,COURSE148,Fall,2021,B,Synthetic
1659,2721,COURSE131,Fall,2024,F,Synthetic
1660,2492,COURSE100,Summer,2022,D,Synthetic
1661,2398,COURSE55,Fall,2021,F,Synthetic
1662,1277,COURSE97,Summer,2021,F,Synthetic
1663,1077,COURSE95,Spring,2019,C,Synthetic
1664,1157,COURSE114,Spring,2022,C,Synthetic
1665,2908,COURSE127,Spring,2019,B,Synthetic
1666,2589,COURSE131,Summer,2023,B,Synthetic
1667,2779,COURSE105,Fall,2021,B,Synthetic
1668,1390,COURSE95,Summer,2022,A,Synthetic
1669,1825,COURSE126,Summer,2020,D,Synthetic
1670,1014,COURSE137,Spring,2019,F,Synthetic
1671,2709,COURSE109,Summer,2024,B,Synthetic
1672,1251,COURSE71,Fall,2022,C,Synthetic
1673,2974,COURSE129,Fall,2023,D,Synthetic
1674,1122,COURSE58,Spring,2021,A,Synthetic
1675,1858,COURSE149,Summer,2022,C,Synthetic
1676,2202,COURSE66,Spring,2019,A,Synthetic
1677,1375,COURSE110,Fall,2023,A,Synthetic
1678,1236,COURSE88,Spring,2023,F,Synthetic
1679,2502,COURSE114,Spring,2020,A,Synthetic
1680,1674,COURSE130,Fall,2021,B,Synthetic
1681,2472,COURSE57,Spring,2023,D,Synthetic
1682,1378,COURSE137,Fall,2023,D,Synthetic
1683,2741,COURSE112,Spring,2020,C,Synthetic
1684,1778,COURSE105,Fall,2023,B,Synthetic
1685,1120,COURSE90,Spring,2023,D,Synthetic
1686,1082,COURSE83,Fall,2021,C,Synthetic
1687,1108,COURSE121,Spring,2019,C,Synthetic
1688,2544,COURSE108,Summer,2022,D,Synthetic
1689,2186,COURSE84,Fall,2022,D,Synthetic
1690,2255,COURSE99,Fall,2021,C,Synthetic
1691,2434,COURSE126,Spring,2022,C,Synthetic
1692,1378,COURSE150,Fall,2019,A,Synthetic
1693,2877,COURSE76,Spring,2024,F,Synthetic
1694,2156,COURSE97,Summer,2024,B,Synthetic
1695,2723,COURSE127,Summer,2023,C,Synthetic
1696,1871,COURSE127,Fall,2022,A,Synthetic
1697,1633,COURSE74,Fall,2023,B,Synthetic
1698,1107,COURSE123,Spring,2023,A,Synthetic
1699,2726,COURSE109,Spring,2019,F,Synthetic
1700,2021,COURSE115,Summer,2023,F,Synthetic
1701,2810,COURSE95,Fall,2020,A,Synthetic
1702,1222,COURSE80,Summer,2023,A,Synthetic
1703,2740,COURSE92,Summer,2019,B,Synthetic
1704,2657,COURSE80,Summer,2020,B,Synthetic
1705,2419,COURSE117,Spring,2022,A,Synthetic
1706,2208,COURSE85,Fall,2020,B,Synthetic
1707,1281,COURSE79,Spring,2023,D,Synthetic
1708,1583,COURSE138,Summer,2021,F,Synthetic
1709,2641,COURSE74,Spring,2021,C,Synthetic
1710,1110,COURSE96,Fall,2023,D,Synthetic
1711,1964,COURSE58,Fall,2022,F,Synthetic
1712,1726,COURSE62,Summer,2024,D,Synthetic
1713,1659,COURSE99,Fall,2020,C,Synthetic
1714,1437,COURSE71,Summer,2021,F,Synthetic
1715,1968,COURSE83,Spring,2023,A,Synthetic
1716,1185,COURSE144,Spring,2020,A,Synthetic
1717,2887,COURSE87,Spring,2020,D,Synthetic
1718,1637,COURSE57,Spring,2023,C,Synthetic
1719,1273,COURSE91,Fall,2022,C,Synthetic
1720,1102,COURSE52,Fall,2020,A,Synthetic
1721,2981,COURSE85,Spring,2022,C,Synthetic
1722,1736,COURSE67,Spring,2019,A,Synthetic
1723,2112,COURSE72,Spring,2023,C,Synthetic
1724,2591,COURSE96,Fall,2019,C,Synthetic
1725,2049,COURSE144,Spring,2020,A,Synthetic
1726,1687,COURSE99,Spring,2020,A,Synthetic
1727,2046,COURSE110,Summer,2023,C,Synthetic
1728,2940,COURSE83,Spring,2022,B,Synthetic
1729,2579,COURSE66,Summer,2020,A,Synthetic
1730,1403,COURSE63,Fall,2024,A,Synthetic
1731,1633,COURSE109,Fall,2024,B,Synthetic
1732,1448,COURSE126,Fall,2024,D,Synthetic
1733,2882,COURSE128,Fall,2020,F,Synthetic
1734,2639,COURSE88,Fall,2021,C,Synthetic
1735,2728,COURSE88,Spring,2020,A,Synthetic
1736,2522,COURSE150,Spring,2021,A,Synthetic
1737,1070,COURSE88,Summer,2021,B,Synthetic
1738,2342,COURSE89,Summer,2022,A,Synthetic
1739,2170,COURSE125,Summer,2019,C,Synthetic
1740,2916,COURSE59,Summer,2019,B,Synthetic
1741,1358,COURSE97,Summer,2019,C,Synthetic
1742,2923,COURSE136,Summer,2022,C,Synthetic
1743,1821,COURSE146,Spring,2020,B,Synthetic
1744,2909,COURSE127,Spring,2019,D,Synthetic
1745,1686,COURSE91,Spring,2020,B,Synthetic
1746,2293,COURSE76,Summer,2023,D,Synthetic
1747,2584,COURSE99,Summer,2023,F,Synthetic
1748,1005,COURSE72,Fall,2022,B,Synthetic
1749,1181,COURSE150,Summer,2021,F,Synthetic
1750,2234,COURSE96,Fall,2020,F,Synthetic
1751,1481,COURSE78,Spring,2021,F,Synthetic
1752,1908,COURSE87,Summer,2023,B,Synthetic
1753,2324,COURSE98,Fall,2020,A,Synthetic
1754,2826,COURSE88,Summer,2020,C,Synthetic
1755,1638,COURSE117,Fall,2019,B,Synthetic
1756,1297,COURSE86,Spring,2023,C,Synthetic
1757,2032,COURSE102,Fall,2023,D,Synthetic
1758,2890,COURSE87,Fall,2020,C,Synthetic
1759,1178,COURSE144,Fall,2019,B,Synthetic
1760,2209,COURSE108,Summer,2024,A,Synthetic
1761,1811,COURSE131,Spring,2024,D,Synthetic
1762,2624,COURSE58,Spring,2024,C,Synthetic
1763,1302,COURSE119,Spring,2021,D,Synthetic
1764,1938,COURSE103,Fall,2020,C,Synthetic
1765,1754,COURSE146,Summer,2019,D,Synthetic
1766,1423,COURSE147,Summer,2019,B,Synthetic
1767,2288,COURSE144,Fall,2019,A,Synthetic
1768,1226,COURSE79,Summer,2021,D,Synthetic
1769,2218,COURSE120,Spring,2023,A,Synthetic
1770,1136,COURSE134,Spring,2019,C,Synthetic
1771,2258,COURSE69,Summer,2021,C,Synthetic
1772,2589,COURSE73,Spring,2020,B,Synthetic
1773,1108,COURSE69,Fall,2023,D,Synthetic
1774,1095,COURSE142,Summer,2021,F,Synthetic
1775,2112,COURSE139,Fall,2019,A,Synthetic
1776,1466,COURSE140,Fall,2022,C,Synthetic
1777,1851,COURSE123,Fall,2022,B,Synthetic
1778,1034,COURSE96,Summer,2021,A,Synthetic
1779,2389,COURSE102,Summer,2024,D,Synthetic
1780,2563,COURSE62,Summer,2020,C,Synthetic
1781,2976,COURSE110,Spring,2019,A,Synthetic
1782,2209,COURSE66,Fall,2019,D,Synthetic
1783,1652,COURSE147,Fall,2023,B,Synthetic
1784,2689,COURSE65,Spring,2019,A,Synthetic
1785,2347,COURSE107,Summer,2024,B,Synthetic
1786,2981,COURSE111,Spring,2020,F,Synthetic
1787,2279,COURSE141,Spring,2022,F,Synthetic
1788,2013,COURSE112,Spring,2020,B,Synthetic
1789,1696,COURSE78,Spring,2024,A,Synthetic
1790,1177,COURSE69,Fall,2023,C,Synthetic
1791,2608,COURSE51,Summer,2020,B,Synthetic
1792,2534,COURSE60,Spring,2023,C,Synthetic
1793,2241,COURSE98,Summer,2023,F,Synthetic
1794,1646,COURSE72,Fall,2022,B,Synthetic
1795,1686,COURSE84,Summer,2021,A,Synthetic
1796,2401,COURSE140,Fall,2022,D,Synthetic
1797,1076,COURSE117,Summer,2024,C,Synthetic
1798,2049,COURSE97,Summer,2020,F,Synthetic
1799,1532,COURSE142,Fall,2023,D,Synthetic
1800,1419,COURSE135,Fall,2021,D,Synthetic
1801,1038,COURSE51,Spring,2024,A,Synthetic
1802,2577,COURSE78,Fall,2021,B,Synthetic
1803,1219,COURSE145,Summer,2019,A,Synthetic
1804,1421,COURSE128,Summer,2021,B,Synthetic
1805,2341,COURSE136,Spring,2022,C,Synthetic
1806,1546,COURSE113,Summer,2019,A,Synthetic
1807,2333,COURSE135,Summer,2020,C,Synthetic
1808,1248,COURSE125,Spring,2024,F,Synthetic
1809,2051,COURSE96,Fall,2022,F,Synthetic
1810,2863,COURSE51,Summer,2023,D,Synthetic
1811,2757,COURSE84,Spring,2023,D,Synthetic
1812,2951,COURSE150,Fall,2021,F,Synthetic
1813,1842,COURSE115,Spring,2021,A,Synthetic
1814,2302,COURSE148,Spring,2024,B,Synthetic
1815,2587,COURSE130,Spring,2021,F,Synthetic
1816,1100,COURSE104,Fall,2023,C,Synthetic
1817,2129,COURSE54,Fall,2019,C,Synthetic
1818,1387,COURSE63,Fall,2022,A,Synthetic
1819,1514,COURSE133,Summer,2024,B,Synthetic
1820,1528,COURSE120,Fall,2023,D,Synthetic
1821,2614,COURSE118,Fall,2023,C,Synthetic
1822,2087,COURSE74,Fall,2022,F,Synthetic
1823,1155,COURSE61,Spring,2019,C,Synthetic
1824,1129,COURSE78,Spring,2019,D,Synthetic
1825,2721,COURSE100,Spring,2020,F,Synthetic
1826,1042,COURSE94,Spring,2024,C,Synthetic
1827,2447,COURSE133,Fall,2024,C,Synthetic
1828,1066,COURSE113,Summer,2022,B,Synthetic
1829,1458,COURSE86,Spring,2021,A,Synthetic
1830,1491,COURSE88,Summer,2023,C,Synthetic
1831,1303,COURSE69,Spring,2019,C,Synthetic
1832,2036,COURSE54,Summer,2020,D,Synthetic
1833,1565,COURSE63,Spring,2024,F,Synthetic
1834,2282,COURSE99,Summer,2020,B,Synthetic
1835,1301,COURSE78,Spring,2023,B,Synthetic
1836,1848,COURSE61,Spring,2023,A,Synthetic
1837,1753,COURSE130,Summer,2024,C,Synthetic
1838,2744,COURSE107,Spring,2019,F,Synthetic
1839,1896,COURSE104,Fall,2024,C,Synthetic
1840,1765,COURSE67,Spring,2024,B,Synthetic
1841,1661,COURSE98,Spring,2022,B,Synthetic
1842,2499,COURSE96,Fall,2019,D,Synthetic
1843,2532,COURSE86,Summer,2022,A,Synthetic
1844,1058,COURSE83,Spring,2023,C,Synthetic
1845,2864,COURSE108,Fall,2024,C,Synthetic
1846,1408,COURSE96,Fall,2021,A,Synthetic
1847,1214,COURSE68,Spring,2024,A,Synthetic
1848,1550,COURSE87,Fall,2019,C,Synthetic
1849,2897,COURSE130,Summer,2024,D,Synthetic
