AttendanceID,StudentID,CourseID,Date,AttendanceStatus,Date_Year,Date_Month,Date_Day,Date_DayOfWeek
2564,1235,COURSE7,,Absent,2020,8,23,4
2565,1363,COURSE7,,Absent,2023,6,25,0
2566,2234,COURSE41,,Absent,2020,4,6,5
2567,2313,COURSE8,,Absent,2024,2,23,2
2568,2612,COURSE28,,Present,2020,2,30,6
2569,2310,COURSE10,,Present,2022,4,16,1
2570,1833,COURSE9,,Absent,2022,8,7,5
2571,1078,COURSE46,,Present,2020,11,11,4
2572,1187,COURSE23,,Present,2024,2,14,6
2573,2663,COURSE33,,Absent,2024,9,29,3
2574,2653,COURSE23,,Present,2022,4,29,2
2575,1470,COURSE30,,Present,2023,9,8,2
2576,1194,COURSE15,,Absent,2020,4,27,5
2577,2601,COURSE13,,Present,2024,11,2,1
2578,1957,COURSE36,,Present,2020,7,22,4
2579,2709,COURSE23,,Absent,2022,2,8,3
2580,1615,COURSE24,,Present,2020,5,7,4
2581,2169,COURSE7,,Absent,2024,2,8,3
2582,2754,COURSE37,,Absent,2023,3,19,6
2583,1923,COURSE20,,Absent,2023,9,5,6
2584,1530,COURSE9,,Absent,2023,2,13,0
2585,1921,COURSE24,,Present,2021,6,7,5
2586,2296,COURSE7,,Absent,2022,5,4,4
2587,2294,COURSE40,,Present,2020,12,29,0
2588,2350,COURSE18,,Present,2024,6,26,2
2589,1771,COURSE43,,Absent,2024,4,12,0
2590,2554,COURSE28,,Present,2021,5,27,5
2591,2020,COURSE47,,Absent,2023,9,8,5
2592,2211,COURSE5,,Present,2022,4,1,2
2593,1421,COURSE29,,Present,2020,9,12,1
2594,2959,COURSE33,,Absent,2024,12,6,1
2595,1468,COURSE5,,Absent,2020,5,31,4
2596,2790,COURSE5,,Present,2024,10,26,5
2597,1638,COURSE19,,Absent,2020,8,21,2
2598,2988,COURSE16,,Absent,2020,2,2,6
2599,2879,COURSE17,,Absent,2022,4,19,2
2600,2289,COURSE6,,Present,2021,2,30,4
2601,2793,COURSE22,,Present,2021,10,4,2
2602,1922,COURSE1,,Absent,2020,8,19,6
2603,1611,COURSE30,,Absent,2022,7,23,4
2604,2330,COURSE20,,Absent,2021,2,11,5
2605,1779,COURSE49,,Absent,2023,9,1,3
2606,1386,COURSE33,,Absent,2021,12,23,6
2607,1911,COURSE49,,Absent,2024,7,25,3
2608,1691,COURSE4,,Absent,2022,3,7,5
2609,1494,COURSE7,,Absent,2020,10,4,5
2610,2408,COURSE48,,Present,2024,7,30,4
2611,1468,COURSE26,,Absent,2022,8,22,6
2612,2076,COURSE13,,Absent,2023,2,23,0
2613,2405,COURSE11,,Present,2021,4,26,5
2614,1888,COURSE29,,Absent,2024,6,9,3
2615,1724,COURSE36,,Present,2020,7,26,5
2616,2950,COURSE2,,Absent,2021,6,8,4
2617,2414,COURSE22,,Absent,2023,7,6,5
2618,1331,COURSE7,,Absent,2024,6,5,3
2619,2760,COURSE19,,Present,2020,12,8,0
2620,2648,COURSE12,,Absent,2022,3,23,3
2621,2072,COURSE38,,Absent,2021,11,21,1
2622,1093,COURSE3,,Absent,2023,3,20,6
2623,2670,COURSE17,,Present,2024,12,27,1
2624,1210,COURSE21,,Absent,2022,6,5,2
2625,1465,COURSE6,,Present,2022,1,17,0
2626,1801,COURSE1,,Absent,2021,7,30,4
2627,1401,COURSE40,,Absent,2023,6,19,1
2628,2015,COURSE34,,Absent,2024,2,3,1
2629,1220,COURSE28,,Present,2024,7,6,1
2630,2309,COURSE20,,Present,2024,4,24,2
2631,2854,COURSE35,,Absent,2021,8,27,4
2632,2879,COURSE8,,Present,2024,1,5,4
2633,1580,COURSE48,,Absent,2022,9,20,2
2634,2228,COURSE17,,Absent,2021,4,9,4
2635,2826,COURSE26,,Present,2024,2,31,0
2636,2158,COURSE29,,Present,2020,7,12,4
2637,1194,COURSE47,,Absent,2024,3,17,5
2638,2189,COURSE26,,Absent,2022,11,15,4
2639,2012,COURSE39,,Present,2021,12,14,4
2640,1477,COURSE9,,Absent,2020,11,23,2
2641,1910,COURSE8,,Absent,2023,2,20,5
2642,1895,COURSE39,,Absent,2024,2,15,5
2643,1015,COURSE7,,Present,2020,1,27,1
2644,2906,COURSE20,,Present,2024,1,7,5
2645,1816,COURSE20,,Absent,2020,10,10,2
2646,1421,COURSE9,,Absent,2023,6,4,0
2647,2558,COURSE11,,Present,2024,7,6,3
2648,1171,COURSE43,,Absent,2022,6,18,4
2649,2404,COURSE28,,Absent,2024,7,13,2
2650,2169,COURSE37,,Present,2021,5,16,0
2651,2247,COURSE14,,Absent,2024,1,24,1
2652,1985,COURSE23,,Present,2021,8,7,4
2653,1844,COURSE40,,Present,2021,8,8,3
2654,1697,COURSE26,,Present,2022,8,16,6
2655,2050,COURSE3,,Absent,2023,5,27,1
2656,2676,COURSE3,,Absent,2021,5,4,0
2657,1076,COURSE26,,Absent,2020,2,4,6
2658,1398,COURSE45,,Present,2021,3,12,0
2659,1149,COURSE18,,Absent,2020,2,1,4
2660,1048,COURSE34,,Present,2023,12,2,6
2661,1181,COURSE34,,Present,2022,2,17,0
2662,2191,COURSE36,,Present,2022,8,11,1
2663,1351,COURSE45,,Absent,2022,12,23,6
2664,2370,COURSE23,,Present,2024,3,30,3
2665,1165,COURSE28,,Present,2024,2,12,1
2666,1722,COURSE39,,Absent,2020,8,8,1
2667,2571,COURSE50,,Absent,2021,10,10,0
2668,2607,COURSE41,,Present,2022,5,28,2
2669,2090,COURSE16,,Present,2022,12,4,4
2670,2145,COURSE20,,Present,2022,4,27,0
2671,2181,COURSE1,,Present,2023,5,15,2
2672,1757,COURSE24,,Absent,2022,1,25,6
2673,2113,COURSE30,,Present,2022,4,29,4
2674,1147,COURSE16,,Absent,2020,10,22,2
2675,2582,COURSE26,,Absent,2023,9,8,4
2676,1111,COURSE5,,Present,2023,10,6,6
2677,1859,COURSE8,,Present,2023,4,7,5
2678,2455,COURSE29,,Absent,2020,8,4,5
2679,1438,COURSE19,,Present,2021,6,8,0
2680,2776,COURSE12,,Absent,2024,4,10,1
2681,2412,COURSE20,,Absent,2020,12,20,2
2682,1823,COURSE12,,Absent,2020,8,13,2
2683,1531,COURSE33,,Absent,2020,11,6,0
2684,2916,COURSE24,,Present,2022,7,18,2
2685,1666,COURSE22,,Absent,2020,9,22,6
2686,2173,COURSE8,,Absent,2020,4,7,0
2687,1198,COURSE1,,Present,2020,1,10,3
2688,2636,COURSE17,,Present,2024,2,5,1
2689,2253,COURSE3,,Present,2022,6,3,1
2690,1793,COURSE42,,Absent,2023,1,20,2
2691,2811,COURSE16,,Absent,2022,10,6,4
2692,1359,COURSE9,,Absent,2020,9,29,4
2693,1497,COURSE24,,Present,2021,6,12,6
2694,1215,COURSE5,,Present,2022,1,26,6
2695,2604,COURSE46,,Absent,2023,10,5,1
2696,1995,COURSE1,,Absent,2024,6,22,1
2697,1637,COURSE7,,Present,2020,11,1,3
2698,1935,COURSE45,,Present,2021,8,10,6
2699,2133,COURSE5,,Absent,2020,2,10,0
2700,2690,COURSE7,,Present,2023,10,29,4
2701,2082,COURSE10,,Absent,2022,3,25,1
2702,1589,COURSE49,,Absent,2020,1,16,3
2703,2536,COURSE4,,Present,2020,3,1,6
2704,1831,COURSE47,,Absent,2024,8,29,4
2705,1547,COURSE47,,Present,2020,10,25,1
2706,2748,COURSE26,,Present,2024,3,1,4
2707,1389,COURSE37,,Absent,2020,12,5,5
2708,1579,COURSE17,,Present,2023,5,10,3
2709,2217,COURSE46,,Absent,2023,6,4,6
2710,2711,COURSE35,,Absent,2020,2,18,0
2711,1393,COURSE40,,Absent,2022,6,10,1
2712,2026,COURSE18,,Absent,2023,12,13,2
2713,1865,COURSE45,,Absent,2022,6,9,4
2714,1992,COURSE39,,Absent,2020,7,22,5
2715,1812,COURSE12,,Present,2024,6,23,2
2716,2659,COURSE14,,Present,2024,8,15,2
2717,1044,COURSE33,,Absent,2024,11,1,1
2718,2104,COURSE43,,Present,2024,6,23,4
2719,1635,COURSE15,,Absent,2020,3,4,0
2720,2706,COURSE29,,Absent,2023,2,3,6
2721,1522,COURSE22,,Absent,2024,7,23,2
2722,2262,COURSE13,,Present,2022,8,1,5
2723,1052,COURSE20,,Absent,2022,12,7,5
2724,1992,COURSE35,,Absent,2021,7,28,3
2725,1941,COURSE37,,Present,2024,6,10,4
2726,2413,COURSE25,,Absent,2020,6,3,3
2727,2768,COURSE17,,Present,2024,9,24,1
2728,2506,COURSE15,,Present,2022,10,18,0
2729,2178,COURSE10,,Present,2020,8,27,4
2730,2594,COURSE10,,Absent,2020,3,25,2
2731,1439,COURSE3,,Present,2022,3,15,4
2732,1032,COURSE32,,Present,2024,2,30,3
2733,2788,COURSE2,,Absent,2024,8,7,4
2734,2593,COURSE3,,Absent,2020,1,4,1
2735,2727,COURSE34,,Absent,2023,12,14,1
2736,2758,COURSE3,,Present,2021,3,22,6
2737,2664,COURSE16,,Absent,2023,3,7,1
2738,2834,COURSE35,,Present,2020,5,29,5
2739,1895,COURSE41,,Absent,2023,4,3,0
2740,2035,COURSE22,,Absent,2024,3,6,6
2741,1513,COURSE20,,Present,2023,8,13,3
2742,1400,COURSE6,,Absent,2024,11,8,1
2743,1994,COURSE48,,Absent,2022,12,29,5
2744,2629,COURSE49,,Absent,2024,6,28,2
2745,1965,COURSE30,,Absent,2022,9,15,2
2746,2912,COURSE18,,Absent,2024,12,22,3
2747,2886,COURSE2,,Present,2022,11,13,6
2748,1021,COURSE35,,Absent,2020,2,10,4
2749,2540,COURSE16,,Present,2022,9,1,5
2750,2346,COURSE12,,Present,2024,8,18,5
2751,2396,COURSE11,,Absent,2023,11,22,3
2752,1304,COURSE36,,Absent,2023,7,28,3
2753,2168,COURSE25,,Absent,2022,9,20,6
2754,1340,COURSE49,,Absent,2022,9,10,5
2755,2063,COURSE11,,Present,2023,8,25,1
2756,2379,COURSE8,,Absent,2021,6,3,5
2757,1990,COURSE16,,Present,2021,11,9,1
2758,2961,COURSE47,,Absent,2020,7,9,2
2759,2442,COURSE35,,Present,2022,11,19,3
2760,2507,COURSE28,,Absent,2024,6,11,0
2761,1963,COURSE9,,Absent,2021,1,22,4
2762,1766,COURSE20,,Absent,2020,8,21,0
2763,1880,COURSE16,,Present,2020,12,7,4
2764,1347,COURSE47,,Present,2020,3,7,4
2765,2017,COURSE5,,Absent,2020,11,14,5
2766,2188,COURSE47,,Absent,2020,9,27,1
2767,1905,COURSE11,,Present,2023,10,10,6
2768,2655,COURSE41,,Present,2020,1,21,6
2769,1442,COURSE20,,Present,2020,2,29,4
2770,1786,COURSE33,,Present,2020,12,11,4
2771,2989,COURSE28,,Absent,2021,8,9,4
2772,2037,COURSE22,,Absent,2021,12,26,3
2773,2845,COURSE48,,Present,2023,2,25,4
2774,2176,COURSE1,,Present,2022,6,7,1
2775,1482,COURSE9,,Absent,2024,1,16,5
2776,1016,COURSE6,,Absent,2021,3,14,5
2777,1741,COURSE35,,Absent,2020,2,30,4
2778,2507,COURSE19,,Present,2020,12,29,3
2779,2375,COURSE43,,Absent,2022,11,17,2
2780,2400,COURSE38,,Absent,2024,9,15,6
2781,2428,COURSE17,,Absent,2024,6,17,0
2782,2185,COURSE33,,Absent,2020,8,11,1
2783,1403,COURSE24,,Absent,2024,9,29,1
2784,2758,COURSE18,,Absent,2024,9,5,4
2785,2412,COURSE38,,Absent,2020,6,30,3
2786,1492,COURSE36,,Present,2024,10,18,6
2787,1675,COURSE11,,Absent,2020,2,11,5
2788,1818,COURSE10,,Present,2020,10,6,5
2789,2202,COURSE18,,Absent,2022,7,21,0
2790,2081,COURSE17,,Present,2020,11,25,4
2791,2863,COURSE11,,Present,2024,2,30,5
2792,1211,COURSE48,,Absent,2023,10,30,2
2793,2719,COURSE41,,Present,2021,5,10,6
2794,1532,COURSE40,,Absent,2024,9,25,4
2795,1648,COURSE22,,Present,2022,4,7,1
2796,2061,COURSE18,,Absent,2023,3,3,6
2797,1506,COURSE45,,Present,2022,9,21,2
2798,2198,COURSE10,,Absent,2021,3,12,3
2799,2655,COURSE9,,Present,2020,7,15,6
2800,2861,COURSE1,,Absent,2020,2,7,6
2801,1277,COURSE20,,Present,2020,4,8,2
2802,2415,COURSE15,,Absent,2020,4,8,1
2803,2096,COURSE42,,Present,2023,9,21,3
2804,2440,COURSE50,,Present,2023,4,3,3
2805,1809,COURSE35,,Present,2022,6,7,2
2806,1117,COURSE16,,Present,2024,1,17,5
2807,2300,COURSE17,,Present,2023,7,13,1
2808,2366,COURSE24,,Absent,2020,7,17,4
2809,2543,COURSE7,,Present,2023,10,24,5
2810,2637,COURSE28,,Present,2024,12,4,0
2811,2906,COURSE22,,Present,2021,6,10,1
2812,1190,COURSE43,,Absent,2020,2,29,3
2813,1047,COURSE27,,Absent,2020,7,6,2
2814,1945,COURSE13,,Present,2020,4,2,1
2815,2830,COURSE3,,Present,2022,10,15,0
2816,2705,COURSE3,,Present,2020,6,8,5
2817,2807,COURSE22,,Absent,2020,7,22,1
2818,1187,COURSE22,,Absent,2021,8,5,5
2819,1527,COURSE22,,Present,2022,3,15,4
2820,2805,COURSE18,,Absent,2021,9,19,3
2821,1342,COURSE17,,Present,2022,8,2,1
2822,1036,COURSE10,,Absent,2021,12,19,2
2823,1681,COURSE28,,Absent,2023,4,4,0
2824,2096,COURSE32,,Absent,2021,8,21,5
2825,1040,COURSE38,,Absent,2024,10,14,5
2826,2062,COURSE1,,Present,2022,9,27,6
2827,1211,COURSE41,,Absent,2020,8,27,4
2828,1049,COURSE47,,Present,2020,2,4,4
2829,2939,COURSE21,,Present,2021,12,18,0
2830,1843,COURSE35,,Absent,2024,9,19,1
2831,2845,COURSE29,,Absent,2020,3,22,1
2832,1240,COURSE33,,Absent,2022,9,22,4
2833,2529,COURSE11,,Present,2020,12,7,4
2834,1683,COURSE17,,Absent,2023,11,26,4
2835,2616,COURSE46,,Absent,2024,10,22,3
2836,1137,COURSE8,,Present,2021,2,24,2
2837,1165,COURSE23,,Absent,2022,10,8,1
2838,2572,COURSE50,,Present,2021,7,11,2
2839,1862,COURSE6,,Present,2022,4,3,4
2840,2897,COURSE20,,Absent,2024,4,14,6
2841,1978,COURSE10,,Present,2021,8,11,1
2842,2065,COURSE32,,Present,2020,12,20,6
2843,2038,COURSE22,,Absent,2024,5,30,2
2844,1542,COURSE3,,Absent,2023,10,13,6
2845,2274,COURSE14,,Present,2022,10,4,6
2846,2790,COURSE35,,Absent,2021,1,7,4
2847,1996,COURSE11,,Present,2023,9,5,3
2848,1749,COURSE5,,Absent,2022,9,26,2
2849,1204,COURSE7,,Present,2024,8,3,4
2850,1008,COURSE42,,Present,2020,2,4,0
2851,1969,COURSE32,,Present,2024,4,24,3
2852,1202,COURSE24,,Absent,2024,11,12,6
2853,1106,COURSE17,,Absent,2023,7,2,1
2854,1650,COURSE20,,Present,2023,8,29,6
2855,2847,COURSE36,,Present,2023,12,21,2
2856,2219,COURSE24,,Present,2020,6,23,5
2857,1436,COURSE24,,Present,2023,8,8,4
2858,1693,COURSE2,,Absent,2024,11,31,4
2859,2979,COURSE47,,Absent,2022,11,31,1
2860,2364,COURSE26,,Absent,2023,4,17,5
2861,1604,COURSE42,,Absent,2022,5,25,0
2862,1463,COURSE48,,Present,2023,8,28,5
2863,2592,COURSE28,,Present,2022,6,30,0
2864,2723,COURSE32,,Present,2024,4,17,4
2865,1996,COURSE4,,Present,2020,3,23,5
2866,1489,COURSE41,,Present,2021,12,8,6
2867,2721,COURSE35,,Absent,2022,6,8,5
2868,2894,COURSE33,,Present,2021,5,6,0
2869,1407,COURSE37,,Absent,2021,12,10,1
2870,1595,COURSE44,,Present,2023,2,1,2
2871,2577,COURSE11,,Absent,2020,5,14,0
2872,2426,COURSE46,,Present,2021,5,27,4
2873,2279,COURSE10,,Absent,2023,3,2,6
2874,1606,COURSE15,,Absent,2023,2,27,3
2875,1593,COURSE36,,Present,2020,5,30,2
2876,2314,COURSE42,,Present,2023,9,23,0
2877,2202,COURSE41,,Present,2020,3,6,1
2878,1598,COURSE11,,Absent,2021,11,23,6
2879,2206,COURSE48,,Absent,2020,8,19,2
2880,1163,COURSE7,,Absent,2024,5,28,2
2881,2939,COURSE3,,Present,2021,4,16,2
2882,1654,COURSE11,,Absent,2022,7,15,5
2883,2127,COURSE25,,Present,2023,2,12,4
2884,1080,COURSE11,,Present,2020,4,20,1
2885,1575,COURSE38,,Absent,2021,9,8,3
2886,1107,COURSE5,,Present,2022,8,11,4
2887,2913,COURSE27,,Present,2020,8,20,6
2888,2042,COURSE9,,Absent,2021,4,10,2
2889,1577,COURSE20,,Present,2022,2,22,4
2890,1152,COURSE40,,Present,2024,9,7,5
2891,1795,COURSE29,,Absent,2022,12,2,0
2892,1599,COURSE1,,Absent,2023,2,4,5
2893,2117,COURSE19,,Present,2023,9,21,1
2894,2716,COURSE9,,Present,2024,12,30,2
2895,1657,COURSE22,,Present,2022,4,14,0
2896,2795,COURSE49,,Absent,2024,10,19,6
2897,2798,COURSE22,,Absent,2023,7,24,3
2898,1052,COURSE5,,Present,2024,10,15,4
2899,2620,COURSE48,,Absent,2022,12,27,3
2900,1405,COURSE40,,Absent,2022,5,17,1
2901,2604,COURSE4,,Present,2021,3,31,5
2902,2088,COURSE28,,Present,2023,7,14,4
2903,1275,COURSE17,,Absent,2020,10,7,3
2904,2764,COURSE4,,Absent,2021,12,1,0
2905,1995,COURSE27,,Absent,2023,11,12,0
2906,1800,COURSE3,,Absent,2020,3,2,4
2907,2037,COURSE49,,Present,2022,11,29,5
2908,2137,COURSE49,,Present,2022,1,30,4
2909,1350,COURSE2,,Absent,2024,8,7,2
2910,2596,COURSE22,,Absent,2020,6,27,1
2911,1676,COURSE15,,Present,2022,1,19,2
2912,1456,COURSE2,,Absent,2022,3,18,3
2913,2012,COURSE37,,Present,2023,10,17,0
2914,2482,COURSE22,,Absent,2023,7,14,3
2915,2076,COURSE43,,Absent,2020,3,29,1
2916,2443,COURSE10,,Present,2021,11,1,5
2917,2181,COURSE49,,Absent,2020,4,9,5
2918,1316,COURSE26,,Absent,2021,11,26,4
2919,1291,COURSE13,,Present,2024,7,25,1
2920,1159,COURSE26,,Absent,2020,8,2,5
2921,1640,COURSE33,,Absent,2024,1,6,1
2922,1065,COURSE49,,Present,2023,4,22,2
2923,2457,COURSE6,,Present,2024,1,4,5
2924,2953,COURSE14,,Absent,2024,6,14,4
2925,1647,COURSE30,,Present,2022,1,28,6
2926,2362,COURSE37,,Absent,2023,9,9,6
2927,1571,COURSE4,,Absent,2023,10,15,2
2928,2157,COURSE44,,Absent,2024,9,11,6
2929,2353,COURSE24,,Absent,2023,9,2,0
2930,1013,COURSE44,,Absent,2022,12,19,0
2931,2449,COURSE24,,Absent,2021,7,2,1
2932,1790,COURSE17,,Present,2022,2,25,0
2933,1493,COURSE44,,Absent,2020,1,22,2
2934,2676,COURSE40,,Absent,2022,10,1,6
2935,1284,COURSE27,,Absent,2021,5,22,6
2936,2095,COURSE42,,Present,2023,7,24,5
2937,2319,COURSE35,,Absent,2020,12,30,3
2938,1528,COURSE1,,Present,2021,11,10,6
2939,1268,COURSE30,,Absent,2024,8,5,5
2940,2789,COURSE28,,Absent,2020,7,15,1
2941,1481,COURSE34,,Absent,2024,2,16,1
2942,1858,COURSE28,,Present,2022,2,5,6
2943,2281,COURSE22,,Present,2020,11,14,5
2944,1270,COURSE11,,Absent,2024,4,20,0
2945,1258,COURSE17,,Absent,2020,4,28,4
2946,1378,COURSE50,,Present,2024,5,19,1
2947,1380,COURSE5,,Absent,2020,10,7,5
2948,2092,COURSE19,,Absent,2020,7,11,4
2949,1123,COURSE4,,Present,2021,4,4,3
2950,1789,COURSE47,,Absent,2020,10,18,4
2951,1409,COURSE17,,Present,2020,9,14,3
2952,2986,COURSE27,,Absent,2022,5,23,1
2953,1081,COURSE49,,Present,2024,9,8,0
2954,1195,COURSE16,,Absent,2022,8,2,2
2955,1211,COURSE44,,Present,2020,6,19,0
2956,2124,COURSE6,,Absent,2022,4,3,5
2957,2311,COURSE1,,Present,2020,4,7,6
2958,1819,COURSE12,,Absent,2022,2,19,2
2959,1003,COURSE44,,Absent,2024,11,8,0
2960,1200,COURSE2,,Absent,2024,12,7,4
2961,2304,COURSE3,,Present,2024,8,23,3
2962,2350,COURSE22,,Present,2024,7,23,5
2963,1477,COURSE1,,Present,2024,6,21,6
2964,2405,COURSE9,,Absent,2022,4,12,6
2965,1554,COURSE25,,Absent,2022,9,21,4
2966,1630,COURSE9,,Present,2022,10,12,5
2967,2599,COURSE3,,Present,2023,8,2,1
2968,1460,COURSE12,,Absent,2023,10,2,5
2969,1550,COURSE5,,Absent,2020,12,8,4
2970,1377,COURSE15,,Absent,2021,10,19,5
2971,2257,COURSE24,,Present,2021,12,20,6
2972,2229,COURSE16,,Absent,2020,9,14,1
2973,1827,COURSE41,,Absent,2024,1,10,5
2974,2692,COURSE46,,Present,2024,8,18,4
2975,1598,COURSE22,,Absent,2020,6,24,2
2976,1431,COURSE16,,Absent,2023,7,11,1
2977,2571,COURSE22,,Absent,2022,11,27,3
2978,1207,COURSE20,,Present,2021,7,4,1
2979,1746,COURSE34,,Absent,2024,6,14,1
2980,2553,COURSE22,,Absent,2022,8,23,0
2981,2780,COURSE9,,Present,2023,4,6,6
2982,1771,COURSE30,,Absent,2022,12,19,1
2983,2833,COURSE7,,Present,2020,9,21,1
2984,1519,COURSE23,,Absent,2022,11,10,2
2985,1983,COURSE31,,Absent,2021,9,5,2
2986,1255,COURSE4,,Present,2022,9,2,2
2987,2898,COURSE29,,Present,2023,2,23,5
2988,1237,COURSE28,,Absent,2020,5,7,6
2989,2845,COURSE9,,Absent,2024,2,29,2
2990,1557,COURSE34,,Present,2023,11,29,4
2991,2557,COURSE9,,Absent,2023,1,15,4
2992,1977,COURSE49,,Absent,2023,2,20,1
2993,2752,COURSE12,,Present,2022,6,6,5
2994,2719,COURSE41,,Present,2024,1,16,4
2995,1370,COURSE38,,Absent,2023,9,12,2
2996,2279,COURSE4,,Absent,2023,2,18,5
2997,2941,COURSE17,,Absent,2022,4,16,0
2998,1545,COURSE12,,Present,2024,4,8,0
2999,2599,COURSE20,,Present,2020,7,13,1
3000,1961,COURSE48,,Present,2024,2,10,6
3001,1120,COURSE43,,Present,2022,8,9,2
3002,1908,COURSE3,,Present,2024,8,3,1
3003,1585,COURSE42,,Present,2023,10,29,3
3004,1451,COURSE32,,Absent,2022,11,25,4
3005,2354,COURSE36,,Present,2022,8,23,4
3006,1981,COURSE36,,Present,2020,5,26,1
3007,1448,COURSE29,,Absent,2021,8,16,0
3008,2133,COURSE7,,Present,2021,2,30,1
3009,1448,COURSE24,,Absent,2021,3,27,0
3010,1602,COURSE9,,Absent,2023,4,24,2
3011,2271,COURSE3,,Absent,2021,10,20,4
3012,1724,COURSE27,,Absent,2023,7,7,5
3013,2321,COURSE17,,Absent,2022,9,11,4
3014,2886,COURSE39,,Present,2021,9,11,1
3015,2550,COURSE22,,Absent,2021,1,1,4
3016,2924,COURSE28,,Present,2020,1,14,2
3017,1362,COURSE32,,Absent,2023,4,6,2
3018,2341,COURSE45,,Present,2022,11,21,2
3019,2627,COURSE35,,Present,2020,12,25,3
3020,2130,COURSE40,,Present,2020,12,3,4
3021,1933,COURSE3,,Present,2024,9,11,5
3022,1900,COURSE45,,Present,2021,1,14,6
3023,2900,COURSE3,,Absent,2021,11,7,1
3024,2679,COURSE4,,Absent,2020,10,2,1
3025,1238,COURSE5,,Absent,2022,10,6,6
3026,1722,COURSE50,,Present,2022,10,19,2
3027,2591,COURSE27,,Absent,2023,9,3,1
3028,2710,COURSE33,,Present,2022,12,5,2
3029,2568,COURSE46,,Absent,2021,9,27,1
3030,1503,COURSE19,,Present,2020,8,18,6
3031,1343,COURSE3,,Present,2024,3,14,6
3032,1669,COURSE49,,Absent,2023,8,5,1
3033,1188,COURSE20,,Present,2021,5,2,0
3034,2414,COURSE11,,Absent,2023,11,10,4
3035,1412,COURSE2,,Absent,2020,2,20,5
3036,2126,COURSE20,,Present,2022,3,29,3
3037,1357,COURSE4,,Absent,2023,8,14,4
3038,1499,COURSE4,,Absent,2023,3,3,4
3039,1321,COURSE48,,Absent,2022,7,4,3
3040,1028,COURSE11,,Present,2023,11,29,5
3041,1809,COURSE17,,Absent,2024,12,23,5
3042,1996,COURSE13,,Absent,2022,9,3,4
3043,2829,COURSE42,,Absent,2023,1,16,1
3044,1520,COURSE11,,Present,2023,6,10,6
3045,2452,COURSE50,,Absent,2021,10,9,0
3046,1578,COURSE29,,Present,2022,12,9,4
3047,1729,COURSE23,,Present,2020,6,30,4
3048,1879,COURSE19,,Present,2020,4,30,2
3049,1940,COURSE14,,Present,2021,9,17,4
3050,2971,COURSE42,,Absent,2021,3,27,1
3051,1020,COURSE17,,Absent,2020,1,16,3
3052,1483,COURSE10,,Absent,2021,11,3,2
3053,2341,COURSE36,,Present,2022,10,11,4
3054,2935,COURSE16,,Present,2023,8,10,6
3055,1356,COURSE45,,Absent,2022,3,23,2
3056,2031,COURSE16,,Present,2020,9,11,2
3057,1235,COURSE22,,Present,2020,1,10,3
3058,1409,COURSE39,,Absent,2023,1,10,0
3059,2345,COURSE23,,Present,2022,10,25,4
3060,2901,COURSE11,,Present,2022,3,15,1
3061,2599,COURSE17,,Present,2024,4,24,2
3062,2365,COURSE48,,Absent,2024,8,21,0
3063,2527,COURSE7,,Present,2020,5,17,1
3064,2370,COURSE3,,Absent,2023,4,24,1
3065,1312,COURSE35,,Present,2023,7,21,1
3066,1816,COURSE43,,Present,2021,10,2,2
3067,1434,COURSE38,,Present,2024,2,10,0
3068,2202,COURSE3,,Absent,2024,10,8,6
3069,1386,COURSE2,,Present,2021,11,18,0
3070,2138,COURSE7,,Absent,2023,9,2,4
3071,2113,COURSE28,,Present,2024,2,16,6
3072,1272,COURSE22,,Absent,2020,9,6,5
3073,1319,COURSE31,,Present,2022,8,22,4
3074,2310,COURSE37,,Absent,2021,12,12,0
3075,2503,COURSE28,,Present,2020,11,15,0
3076,1963,COURSE24,,Present,2021,7,9,4
3077,2900,COURSE2,,Present,2021,3,29,2
3078,2272,COURSE26,,Absent,2022,10,11,5
3079,1859,COURSE20,,Present,2020,10,24,0
3080,2663,COURSE43,,Present,2024,4,7,1
3081,1627,COURSE41,,Absent,2022,12,25,3
3082,1675,COURSE5,,Present,2024,9,24,3
3083,2062,COURSE4,,Absent,2022,11,1,4
3084,2001,COURSE28,,Absent,2021,12,23,5
3085,2704,COURSE49,,Present,2022,2,29,1
3086,2432,COURSE28,,Absent,2024,6,2,1
3087,1244,COURSE42,,Present,2023,6,18,4
3088,1443,COURSE40,,Absent,2023,3,29,4
3089,1973,COURSE7,,Present,2022,3,23,6
3090,1284,COURSE35,,Present,2021,9,27,6
3091,2242,COURSE17,,Present,2021,10,11,3
3092,2711,COURSE17,,Absent,2023,7,24,0
3093,1493,COURSE24,,Present,2020,1,27,3
3094,1663,COURSE34,,Present,2022,2,9,6
3095,1357,COURSE43,,Absent,2023,9,4,3
3096,1321,COURSE1,,Absent,2022,1,23,3
3097,1057,COURSE24,,Absent,2022,2,17,3
3098,2483,COURSE10,,Absent,2024,9,5,0
3099,1179,COURSE4,,Present,2024,5,5,5
3100,2110,COURSE44,,Absent,2023,4,18,2
3101,1316,COURSE39,,Present,2024,9,7,5
3102,1066,COURSE42,,Present,2021,7,3,1
3103,1819,COURSE9,,Present,2020,7,5,0
3104,2253,COURSE15,,Present,2020,9,30,4
3105,2688,COURSE23,,Present,2022,7,14,3
3106,2612,COURSE26,,Absent,2022,11,29,0
3107,1798,COURSE16,,Absent,2021,4,18,3
3108,2015,COURSE26,,Absent,2024,7,26,6
