GradeID,StudentID,CourseID,AssignmentType,Score,Date
3312,1312,COURSE53,Midterm,90.0,2023-11-22
3313,2096,COURSE113,Midterm,74.0,2024-04-17
3314,1739,COURSE85,Assignment,84.0,2020-11-02
3315,2027,COURSE69,Midterm,49.0,2023-08-11
3316,2274,COURSE140,Midterm,79.0,2020-06-20
3317,2804,COURSE77,Quiz,100.0,2021-08-06
3318,2566,COURSE104,Quiz,100.0,2021-08-09
3319,2045,COURSE68,Assignment,69.0,2023-11-09
3320,1344,COURSE81,Assignment,49.0,2024-12-05
3321,1560,COURSE56,Midterm,98.0,2020-02-27
3322,2604,COURSE145,Final Exam,83.0,2024-10-04
3323,2149,COURSE129,Midterm,78.0,2024-07-06
3324,1665,COURSE67,Midterm,85.0,2022-07-21
3325,2022,COURSE84,Quiz,86.0,2022-02-03
3326,2812,COURSE109,Quiz,77.0,2020-06-26
3327,1634,COURSE58,Midterm,79.0,2021-03-20
3328,2356,COURSE103,Quiz,75.0,2021-03-23
3329,1872,COURSE148,Quiz,88.0,2023-02-17
3330,1189,COURSE108,Assignment,73.0,2021-05-26
3331,2352,COURSE68,Midterm,93.0,2020-08-21
3332,1172,COURSE59,Final Exam,71.0,2023-09-02
3333,1881,COURSE100,Final Exam,75.0,2024-04-16
3334,2011,COURSE143,Assignment,100.0,2020-05-20
3335,1067,COURSE117,Midterm,69.0,2024-10-20
3336,1191,COURSE84,Midterm,87.0,2021-04-05
3337,1279,COURSE75,Final Exam,100.0,2021-06-19
3338,1305,COURSE111,Assignment,78.0,2024-09-09
3339,1558,COURSE131,Midterm,81.0,2022-09-10
3340,2188,COURSE105,Quiz,61.0,2021-02-14
3341,2138,COURSE81,Quiz,72.0,2024-02-12
3342,2171,COURSE131,Midterm,92.0,2024-06-02
3343,2812,COURSE143,Assignment,84.0,2021-03-19
3344,1321,COURSE122,Quiz,63.0,2024-09-10
3345,1995,COURSE73,Final Exam,78.0,2020-11-12
3346,1248,COURSE58,Midterm,80.0,2022-01-10
3347,1783,COURSE129,Final Exam,77.0,2020-05-26
3348,1702,COURSE135,Quiz,82.0,2021-02-24
3349,1850,COURSE66,Quiz,64.0,2020-10-25
3350,1451,COURSE88,Quiz,68.0,2020-06-11
3351,2954,COURSE88,Midterm,83.0,2021-10-23
3352,2392,COURSE93,Quiz,73.0,2020-09-17
3353,2242,COURSE141,Midterm,73.0,2020-11-24
3354,2929,COURSE66,Final Exam,79.0,2020-02-05
3355,2220,COURSE127,Midterm,68.0,2022-06-14
3356,1448,COURSE55,Assignment,71.0,2020-12-05
3357,2100,COURSE135,Midterm,68.0,2023-07-06
3358,1833,COURSE76,Final Exam,77.0,2020-11-12
3359,2996,COURSE61,Final Exam,82.0,2024-12-15
3360,2289,COURSE68,Final Exam,65.0,2022-01-14
3361,2873,COURSE127,Midterm,68.0,2024-03-11
3362,2123,COURSE54,Quiz,87.0,2023-02-12
3363,2172,COURSE109,Quiz,77.0,2022-04-23
3364,1423,COURSE150,Midterm,66.0,2024-12-31
3365,1607,COURSE67,Assignment,73.0,2024-04-04
3366,1478,COURSE134,Midterm,79.0,2020-06-16
3367,1721,COURSE150,Midterm,84.0,2021-08-19
3368,1959,COURSE124,Midterm,79.0,2021-07-08
3369,1953,COURSE68,Midterm,74.0,2022-07-25
3370,1169,COURSE61,Midterm,77.0,2023-01-20
3371,2268,COURSE145,Assignment,84.0,2024-03-02
3372,1198,COURSE126,Quiz,94.0,2022-07-15
3373,1760,COURSE121,Assignment,79.0,2020-03-18
3374,1145,COURSE110,Final Exam,94.0,2020-08-17
3375,1582,COURSE98,Midterm,100.0,2021-11-17
3376,2803,COURSE107,Final Exam,76.0,2023-11-04
3377,2262,COURSE55,Final Exam,77.0,2020-12-18
3378,2473,COURSE114,Quiz,92.0,2024-08-13
3379,1505,COURSE116,Final Exam,79.0,2023-09-02
3380,1813,COURSE81,Final Exam,58.0,2023-05-12
3381,1651,COURSE84,Final Exam,55.0,2022-08-27
3382,1575,COURSE77,Final Exam,88.0,2020-03-09
3383,2421,COURSE73,Midterm,66.0,2024-02-23
3384,2970,COURSE128,Midterm,79.0,2024-03-22
3385,2690,COURSE81,Assignment,68.0,2023-06-10
3386,2747,COURSE93,Midterm,75.0,2024-01-14
3387,1691,COURSE119,Quiz,75.0,2023-01-23
3388,2108,COURSE144,Quiz,78.0,2023-04-25
3389,1496,COURSE79,Assignment,78.0,2022-06-28
3390,1751,COURSE75,Quiz,89.0,2022-05-18
3391,1886,COURSE112,Midterm,92.0,2022-12-05
3392,2435,COURSE149,Midterm,81.0,2022-03-01
3393,1806,COURSE102,Midterm,64.0,2024-11-10
3394,1112,COURSE113,Quiz,82.0,2021-02-15
3395,1791,COURSE54,Assignment,65.0,2021-07-27
3396,2673,COURSE109,Assignment,92.0,2024-11-12
3397,1759,COURSE95,Final Exam,96.0,2022-02-13
3398,1727,COURSE73,Final Exam,94.0,2023-07-20
3399,2808,COURSE120,Final Exam,63.0,2022-02-13
3400,1277,COURSE57,Final Exam,83.0,2024-12-06
3401,1633,COURSE141,Midterm,86.0,2020-09-08
3402,2340,COURSE149,Midterm,72.0,2022-12-08
3403,2670,COURSE93,Final Exam,66.0,2021-08-01
3404,1005,COURSE145,Assignment,81.0,2022-07-29
3405,2334,COURSE130,Final Exam,77.0,2022-07-21
3406,1716,COURSE144,Quiz,74.0,2024-08-18
3407,2660,COURSE128,Midterm,100.0,2022-02-13
3408,2993,COURSE140,Midterm,80.0,2022-08-11
3409,1016,COURSE65,Assignment,61.0,2024-09-07
3410,1020,COURSE68,Assignment,90.0,2024-08-13
3411,1861,COURSE127,Assignment,58.0,2022-03-11
3412,1423,COURSE76,Assignment,68.0,2023-03-13
3413,2722,COURSE132,Final Exam,75.0,2022-08-27
3414,2538,COURSE105,Midterm,93.0,2020-06-07
3415,2788,COURSE145,Midterm,96.0,2021-06-12
3416,1047,COURSE126,Midterm,79.0,2021-09-12
3417,2034,COURSE149,Quiz,84.0,2024-01-16
3418,2579,COURSE51,Assignment,67.0,2022-01-10
3419,1665,COURSE87,Assignment,75.0,2023-06-29
3420,1952,COURSE133,Quiz,79.0,2022-10-28
3421,1350,COURSE104,Final Exam,88.0,2023-11-29
3422,1896,COURSE53,Quiz,79.0,2022-08-26
3423,1772,COURSE141,Quiz,59.0,2022-09-07
3424,2659,COURSE59,Final Exam,79.0,2020-04-17
3425,1046,COURSE58,Assignment,75.0,2021-07-24
3426,1109,COURSE78,Midterm,76.0,2024-11-27
3427,2388,COURSE71,Midterm,96.0,2020-09-14
3428,2624,COURSE51,Final Exam,90.0,2023-12-06
3429,1953,COURSE67,Assignment,82.0,2022-02-16
3430,2634,COURSE60,Midterm,77.0,2023-02-15
3431,2156,COURSE107,Quiz,64.0,2024-10-24
3432,2267,COURSE76,Midterm,86.0,2022-02-02
3433,1972,COURSE91,Final Exam,87.0,2022-01-15
3434,1917,COURSE128,Final Exam,65.0,2020-09-18
3435,1455,COURSE103,Final Exam,77.0,2023-03-19
3436,1113,COURSE97,Final Exam,90.0,2023-05-26
3437,1403,COURSE135,Quiz,74.0,2021-04-09
3438,2944,COURSE98,Midterm,94.0,2022-12-05
3439,2350,COURSE104,Assignment,63.0,2023-04-03
3440,1665,COURSE150,Midterm,59.0,2022-07-31
3441,2485,COURSE94,Quiz,58.0,2024-12-19
3442,2267,COURSE51,Assignment,83.0,2022-05-15
3443,1094,COURSE77,Midterm,64.0,2022-02-10
3444,1479,COURSE118,Quiz,77.0,2022-04-06
3445,2919,COURSE84,Final Exam,74.0,2022-07-21
3446,1377,COURSE105,Final Exam,84.0,2024-05-06
3447,1759,COURSE79,Assignment,93.0,2023-09-27
3448,2836,COURSE124,Assignment,75.0,2023-09-25
3449,1546,COURSE60,Midterm,84.0,2021-08-04
3450,2363,COURSE137,Quiz,64.0,2020-06-15
3451,1518,COURSE128,Quiz,80.0,2024-05-16
3452,2177,COURSE54,Assignment,63.0,2024-10-01
3453,1475,COURSE95,Assignment,65.0,2021-02-11
3454,2486,COURSE115,Quiz,82.0,2022-04-11
3455,2207,COURSE81,Final Exam,68.0,2020-05-26
3456,2130,COURSE73,Final Exam,93.0,2024-08-12
3457,2497,COURSE143,Assignment,75.0,2021-05-04
3458,2171,COURSE121,Assignment,66.0,2024-09-06
3459,2294,COURSE117,Quiz,83.0,2021-05-18
3460,2563,COURSE90,Quiz,82.0,2024-09-20
3461,1455,COURSE77,Quiz,97.0,2024-10-18
3462,1575,COURSE109,Quiz,67.0,2023-06-30
3463,2295,COURSE81,Quiz,81.0,2020-11-16
3464,1128,COURSE130,Quiz,62.0,2020-09-10
3465,2322,COURSE90,Quiz,100.0,2023-10-30
3466,1852,COURSE62,Quiz,100.0,2023-07-13
3467,1816,COURSE77,Assignment,88.0,2021-12-22
3468,1147,COURSE127,Final Exam,88.0,2020-03-08
3469,2999,COURSE96,Quiz,87.0,2023-03-22
3470,2661,COURSE143,Quiz,93.0,2023-08-04
3471,1529,COURSE63,Quiz,64.0,2024-04-07
3472,2474,COURSE142,Midterm,69.0,2022-07-23
3473,2099,COURSE88,Quiz,46.0,2020-10-22
3474,2649,COURSE75,Final Exam,76.0,2024-10-01
3475,1477,COURSE150,Final Exam,77.0,2023-01-18
3476,1106,COURSE120,Midterm,79.0,2022-01-03
3477,1210,COURSE131,Final Exam,62.0,2021-08-26
3478,1305,COURSE62,Assignment,83.0,2024-12-08
3479,2752,COURSE76,Assignment,86.0,2021-08-08
3480,2630,COURSE86,Quiz,100.0,2022-11-04
3481,1310,COURSE94,Midterm,73.0,2022-12-04
3482,1026,COURSE76,Final Exam,75.0,2020-04-30
3483,1380,COURSE111,Quiz,90.0,2022-02-26
3484,2668,COURSE123,Assignment,75.0,2020-09-25
3485,2280,COURSE72,Midterm,87.0,2021-05-04
3486,2462,COURSE101,Quiz,89.0,2022-12-26
3487,2087,COURSE132,Final Exam,73.0,2023-01-22
3488,2833,COURSE118,Quiz,82.0,2020-11-16
3489,2294,COURSE85,Midterm,71.0,2024-02-18
3490,2815,COURSE109,Assignment,79.0,2021-02-15
3491,2146,COURSE111,Quiz,73.0,2022-09-09
3492,2276,COURSE125,Final Exam,86.0,2022-06-20
3493,2792,COURSE57,Quiz,66.0,2023-07-18
3494,2360,COURSE127,Midterm,93.0,2024-10-12
3495,1512,COURSE81,Quiz,75.0,2022-02-27
3496,1312,COURSE95,Assignment,77.0,2024-06-26
3497,2088,COURSE86,Assignment,73.0,2024-09-05
3498,1002,COURSE101,Assignment,69.0,2020-09-22
3499,1007,COURSE89,Quiz,81.0,2024-07-22
3500,1211,COURSE143,Assignment,66.0,2020-07-28
3501,1750,COURSE117,Midterm,83.0,2020-01-22
3502,2925,COURSE60,Midterm,94.0,2023-02-16
3503,2243,COURSE123,Midterm,74.0,2024-09-29
3504,1580,COURSE133,Midterm,54.0,2022-08-22
3505,2306,COURSE73,Midterm,76.0,2021-03-26
3506,1057,COURSE65,Midterm,72.0,2023-09-02
3507,2628,COURSE55,Quiz,87.0,2020-11-27
3508,2045,COURSE143,Assignment,72.0,2020-06-11
3509,2135,COURSE99,Quiz,84.0,2020-08-09
3510,2557,COURSE95,Quiz,96.0,2022-08-08
3511,2824,COURSE79,Midterm,87.0,2020-10-27
3512,1217,COURSE91,Assignment,63.0,2020-09-09
3513,2741,COURSE105,Quiz,81.0,2023-12-12
3514,2242,COURSE85,Final Exam,100.0,2023-09-16
3515,1936,COURSE67,Assignment,75.0,2020-05-07
3516,1520,COURSE105,Midterm,93.0,2021-02-21
3517,2620,COURSE114,Midterm,67.0,2022-03-16
3518,1880,COURSE86,Final Exam,91.0,2023-11-11
3519,2790,COURSE143,Quiz,59.0,2024-01-27
3520,1771,COURSE53,Final Exam,74.0,2021-12-18
3521,2607,COURSE70,Quiz,97.0,2021-07-25
3522,2817,COURSE142,Assignment,72.0,2020-01-06
3523,1918,COURSE119,Assignment,78.0,2024-11-15
3524,2737,COURSE60,Assignment,91.0,2020-03-26
3525,2387,COURSE123,Assignment,80.0,2020-01-12
3526,2408,COURSE97,Final Exam,99.0,2024-01-14
3527,1204,COURSE103,Assignment,74.0,2022-06-21
3528,1547,COURSE97,Assignment,100.0,2020-02-27
3529,2226,COURSE77,Final Exam,75.0,2024-06-02
3530,2929,COURSE85,Midterm,64.0,2021-08-11
3531,1017,COURSE99,Final Exam,68.0,2021-07-19
3532,2451,COURSE74,Assignment,61.0,2023-10-13
3533,2357,COURSE141,Quiz,66.0,2024-05-23
3534,2269,COURSE127,Quiz,86.0,2021-04-11
3535,1429,COURSE109,Quiz,72.0,2023-10-09
3536,2166,COURSE106,Midterm,99.0,2022-12-21
3537,1836,COURSE132,Assignment,81.0,2022-09-30
3538,2730,COURSE70,Midterm,86.0,2021-04-24
3539,1740,COURSE84,Assignment,91.0,2021-04-22
3540,2309,COURSE98,Midterm,79.0,2023-07-08
3541,2906,COURSE89,Quiz,80.0,2021-10-28
3542,1331,COURSE142,Final Exam,47.0,2022-10-29
3543,2932,COURSE131,Assignment,93.0,2023-01-18
3544,2904,COURSE106,Assignment,85.0,2020-03-25
3545,2681,COURSE55,Quiz,78.0,2020-10-07
3546,1845,COURSE70,Final Exam,77.0,2020-07-19
3547,1070,COURSE101,Midterm,72.0,2023-10-13
3548,1572,COURSE117,Final Exam,90.0,2022-04-02
3549,1191,COURSE83,Final Exam,100.0,2020-09-23
3550,1745,COURSE102,Assignment,73.0,2020-09-11
3551,2286,COURSE114,Assignment,72.0,2023-07-03
3552,1789,COURSE136,Assignment,73.0,2022-04-05
3553,1559,COURSE93,Final Exam,72.0,2023-07-08
3554,2031,COURSE55,Assignment,90.0,2020-02-04
3555,2710,COURSE118,Midterm,92.0,2020-01-20
3556,2627,COURSE109,Quiz,85.0,2022-07-14
3557,1843,COURSE130,Midterm,68.0,2020-02-04
3558,2286,COURSE110,Midterm,100.0,2024-10-31
3559,2593,COURSE59,Assignment,67.0,2023-09-12
3560,1996,COURSE63,Midterm,68.0,2024-07-19
3561,2805,COURSE99,Assignment,84.0,2022-06-12
3562,2624,COURSE136,Final Exam,84.0,2023-01-16
3563,2457,COURSE111,Midterm,95.0,2020-09-20
3564,2910,COURSE119,Assignment,100.0,2023-09-10
3565,2643,COURSE130,Midterm,90.0,2024-11-14
3566,1454,COURSE111,Assignment,80.0,2023-03-01
3567,2850,COURSE80,Quiz,88.0,2024-07-29
3568,2946,COURSE115,Midterm,75.0,2020-09-10
3569,2431,COURSE96,Assignment,86.0,2024-03-14
3570,2076,COURSE71,Assignment,90.0,2020-12-21
3571,2773,COURSE72,Final Exam,89.0,2020-09-06
3572,2596,COURSE140,Midterm,67.0,2023-01-14
3573,2526,COURSE51,Midterm,89.0,2024-09-19
3574,1558,COURSE109,Midterm,80.0,2022-11-15
3575,2561,COURSE131,Assignment,92.0,2024-06-16
3576,1413,COURSE57,Assignment,63.0,2020-08-06
3577,1983,COURSE56,Assignment,74.0,2021-08-24
3578,2712,COURSE91,Assignment,70.0,2022-07-22
3579,2494,COURSE118,Quiz,86.0,2020-11-19
3580,2829,COURSE105,Assignment,82.0,2024-02-15
3581,1190,COURSE98,Quiz,76.0,2023-05-07
3582,1248,COURSE55,Quiz,80.0,2024-11-10
3583,1916,COURSE93,Midterm,81.0,2022-02-01
3584,2262,COURSE89,Assignment,72.0,2024-02-14
3585,2951,COURSE70,Assignment,95.0,2023-04-07
3586,2350,COURSE57,Quiz,65.0,2022-08-27
3587,1219,COURSE112,Quiz,65.0,2020-07-30
3588,2183,COURSE113,Assignment,50.0,2020-07-30
3589,2066,COURSE58,Quiz,81.0,2020-10-06
3590,1352,COURSE59,Final Exam,78.0,2022-11-23
3591,2861,COURSE135,Assignment,93.0,2021-03-13
3592,1181,COURSE97,Final Exam,57.0,2022-03-20
3593,2145,COURSE105,Final Exam,78.0,2021-07-01
3594,2766,COURSE115,Final Exam,80.0,2021-11-08
3595,2421,COURSE145,Assignment,98.0,2020-08-01
3596,2683,COURSE113,Quiz,81.0,2021-02-17
3597,2147,COURSE68,Final Exam,83.0,2021-01-25
3598,1111,COURSE100,Final Exam,83.0,2023-06-15
3599,1757,COURSE74,Quiz,92.0,2020-06-18
3600,2068,COURSE66,Quiz,75.0,2023-08-16
3601,1868,COURSE104,Midterm,74.0,2020-09-22
3602,1255,COURSE106,Assignment,69.0,2022-06-16
3603,1126,COURSE74,Assignment,88.0,2021-12-06
3604,2292,COURSE67,Assignment,75.0,2020-01-15
3605,2918,COURSE52,Assignment,72.0,2023-03-02
3606,2464,COURSE58,Midterm,94.0,2022-07-14
3607,2578,COURSE92,Midterm,76.0,2022-02-20
3608,1872,COURSE125,Assignment,82.0,2023-04-30
3609,1926,COURSE118,Midterm,76.0,2021-02-05
3610,1131,COURSE73,Final Exam,53.0,2021-08-13
3611,1770,COURSE107,Midterm,64.0,2020-09-24
3612,1580,COURSE113,Quiz,70.0,2021-05-01
3613,2071,COURSE72,Midterm,68.0,2020-11-18
3614,2092,COURSE59,Final Exam,100.0,2024-01-16
3615,1003,COURSE121,Midterm,67.0,2020-12-21
3616,1209,COURSE81,Final Exam,94.0,2023-12-03
3617,2657,COURSE91,Quiz,64.0,2023-01-04
3618,2485,COURSE123,Assignment,78.0,2020-05-04
3619,1835,COURSE82,Final Exam,70.0,2023-07-18
3620,1593,COURSE136,Midterm,82.0,2024-03-11
3621,2939,COURSE132,Midterm,92.0,2024-09-29
3622,1700,COURSE70,Quiz,82.0,2024-09-13
3623,1416,COURSE66,Midterm,69.0,2021-10-08
3624,2733,COURSE133,Assignment,88.0,2024-09-11
3625,1164,COURSE135,Quiz,82.0,2023-02-13
3626,2076,COURSE52,Assignment,83.0,2020-07-02
3627,1296,COURSE93,Quiz,57.0,2022-12-28
3628,2396,COURSE52,Final Exam,78.0,2022-05-27
3629,2349,COURSE88,Midterm,63.0,2023-07-01
3630,1137,COURSE119,Final Exam,89.0,2020-07-03
3631,1987,COURSE145,Midterm,89.0,2022-09-20
3632,2089,COURSE144,Assignment,90.0,2020-06-25
3633,1192,COURSE51,Midterm,82.0,2024-09-17
3634,2657,COURSE80,Quiz,88.0,2022-11-20
3635,1388,COURSE89,Midterm,83.0,2022-07-25
3636,1354,COURSE108,Assignment,92.0,2024-04-04
3637,1717,COURSE148,Final Exam,58.0,2021-06-15
3638,1734,COURSE91,Midterm,69.0,2021-02-21
3639,1789,COURSE79,Quiz,81.0,2024-08-20
3640,2783,COURSE51,Midterm,76.0,2023-08-27
3641,2533,COURSE124,Midterm,100.0,2021-08-15
3642,1650,COURSE129,Final Exam,91.0,2024-08-31
3643,1758,COURSE103,Final Exam,60.0,2024-02-19
3644,1757,COURSE60,Midterm,82.0,2021-06-12
3645,2781,COURSE56,Final Exam,93.0,2022-12-17
3646,2366,COURSE113,Assignment,66.0,2024-10-04
3647,1056,COURSE121,Quiz,92.0,2022-06-14
3648,1956,COURSE141,Quiz,98.0,2021-10-08
3649,2388,COURSE75,Midterm,74.0,2024-10-17
3650,2123,COURSE51,Quiz,95.0,2023-01-13
3651,1167,COURSE55,Assignment,62.0,2023-11-01
3652,1183,COURSE87,Assignment,69.0,2024-11-28
3653,1131,COURSE108,Final Exam,85.0,2023-03-25
3654,2108,COURSE57,Midterm,79.0,2021-01-12
3655,1774,COURSE96,Final Exam,96.0,2020-02-13
3656,1347,COURSE120,Quiz,85.0,2022-11-28
3657,2536,COURSE68,Quiz,75.0,2024-10-18
3658,2012,COURSE80,Quiz,79.0,2021-04-07
3659,1068,COURSE78,Quiz,77.0,2020-01-21
3660,1921,COURSE64,Midterm,76.0,2023-02-04
3661,1839,COURSE89,Assignment,88.0,2021-05-04
3662,1837,COURSE141,Final Exam,71.0,2020-09-14
3663,2819,COURSE121,Assignment,92.0,2023-04-10
3664,1540,COURSE132,Midterm,80.0,2023-07-08
3665,2415,COURSE88,Final Exam,79.0,2022-06-20
3666,2907,COURSE56,Final Exam,85.0,2022-12-08
3667,2683,COURSE124,Final Exam,100.0,2020-05-10
3668,1671,COURSE58,Midterm,81.0,2021-11-27
3669,2588,COURSE106,Assignment,86.0,2021-09-25
3670,1946,COURSE149,Midterm,85.0,2022-07-04
3671,2004,COURSE93,Final Exam,95.0,2024-11-13
3672,1221,COURSE69,Assignment,83.0,2022-03-10
3673,2583,COURSE75,Assignment,99.0,2023-05-10
3674,1808,COURSE107,Assignment,78.0,2023-01-25
3675,2805,COURSE64,Midterm,75.0,2021-05-21
3676,2497,COURSE109,Final Exam,88.0,2023-03-31
3677,1233,COURSE149,Assignment,65.0,2020-12-06
3678,2126,COURSE114,Quiz,88.0,2024-11-18
3679,1726,COURSE115,Midterm,96.0,2020-11-17
3680,1204,COURSE104,Midterm,82.0,2024-04-27
3681,2702,COURSE115,Midterm,73.0,2023-08-14
3682,1326,COURSE133,Quiz,79.0,2020-11-14
3683,1929,COURSE133,Assignment,77.0,2020-11-28
3684,1780,COURSE79,Midterm,100.0,2021-09-21
3685,2296,COURSE129,Quiz,66.0,2020-12-06
3686,2108,COURSE133,Assignment,90.0,2023-08-07
3687,2161,COURSE132,Final Exam,77.0,2024-12-01
3688,2533,COURSE117,Final Exam,80.0,2024-08-01
3689,2564,COURSE134,Midterm,67.0,2024-12-06
3690,1292,COURSE117,Midterm,95.0,2022-01-18
3691,1498,COURSE115,Quiz,84.0,2023-08-01
3692,1263,COURSE68,Final Exam,84.0,2022-01-12
3693,1396,COURSE79,Final Exam,80.0,2022-05-29
3694,2279,COURSE127,Quiz,79.0,2023-08-09
3695,1824,COURSE58,Final Exam,100.0,2024-10-26
3696,2628,COURSE131,Quiz,91.0,2023-12-27
3697,2143,COURSE130,Quiz,80.0,2020-09-11
3698,1857,COURSE60,Quiz,78.0,2020-08-31
3699,2584,COURSE84,Assignment,70.0,2024-05-01
3700,2803,COURSE129,Assignment,88.0,2021-06-07
3701,2701,COURSE139,Midterm,94.0,2021-02-16
3702,1675,COURSE66,Assignment,79.0,2020-07-11
3703,1527,COURSE135,Final Exam,79.0,2024-08-10
3704,2657,COURSE145,Final Exam,100.0,2024-02-17
3705,2294,COURSE100,Midterm,68.0,2020-10-02
3706,1449,COURSE63,Assignment,76.0,2023-02-19
3707,1643,COURSE80,Assignment,72.0,2022-10-27
3708,1240,COURSE150,Assignment,62.0,2021-04-23
3709,1196,COURSE66,Quiz,84.0,2023-12-21
3710,1211,COURSE134,Final Exam,87.0,2020-12-08
3711,2414,COURSE96,Final Exam,72.0,2020-09-30
3712,1340,COURSE117,Midterm,80.0,2022-09-10
3713,2026,COURSE82,Midterm,78.0,2021-11-12
3714,2922,COURSE92,Quiz,94.0,2021-04-02
3715,2429,COURSE145,Assignment,67.0,2020-09-07
3716,2333,COURSE94,Midterm,85.0,2021-11-23
3717,2134,COURSE84,Assignment,100.0,2024-03-30
3718,1624,COURSE119,Midterm,93.0,2022-01-29
3719,2873,COURSE141,Assignment,55.0,2021-12-03
3720,2859,COURSE95,Assignment,88.0,2021-03-04
3721,1366,COURSE139,Assignment,92.0,2020-05-10
3722,2689,COURSE72,Quiz,100.0,2021-11-13
3723,1288,COURSE108,Assignment,81.0,2020-03-15
3724,2805,COURSE78,Final Exam,74.0,2020-08-25
3725,2125,COURSE121,Midterm,85.0,2020-09-03
3726,2504,COURSE118,Final Exam,83.0,2024-07-25
3727,1354,COURSE131,Final Exam,76.0,2022-08-02
3728,1129,COURSE106,Final Exam,71.0,2021-04-18
3729,2183,COURSE66,Final Exam,66.0,2024-08-26
3730,1401,COURSE58,Midterm,79.0,2020-07-18
3731,1267,COURSE100,Final Exam,80.0,2020-04-02
3732,2367,COURSE92,Quiz,74.0,2021-02-26
3733,1189,COURSE127,Midterm,89.0,2022-01-14
3734,2369,COURSE131,Midterm,88.0,2020-03-02
3735,2884,COURSE131,Assignment,96.0,2022-07-24
3736,2829,COURSE77,Quiz,68.0,2021-01-29
3737,1568,COURSE92,Midterm,78.0,2024-11-21
3738,1362,COURSE96,Final Exam,71.0,2024-11-05
3739,1627,COURSE69,Midterm,57.0,2021-06-08
3740,2270,COURSE142,Final Exam,99.0,2024-05-01
3741,1147,COURSE123,Midterm,98.0,2023-09-27
3742,1616,COURSE89,Final Exam,89.0,2021-09-16
3743,2222,COURSE132,Midterm,79.0,2021-01-01
3744,1377,COURSE72,Assignment,87.0,2022-09-22
3745,2663,COURSE115,Quiz,77.0,2021-04-22
3746,1315,COURSE102,Assignment,86.0,2021-08-02
3747,2275,COURSE120,Midterm,61.0,2021-01-09
3748,2348,COURSE126,Midterm,73.0,2022-09-18
3749,1272,COURSE128,Assignment,73.0,2021-01-27
3750,2043,COURSE77,Midterm,88.0,2023-04-05
3751,1091,COURSE86,Quiz,76.0,2020-03-30
3752,2577,COURSE110,Assignment,70.0,2022-10-09
3753,2295,COURSE129,Midterm,80.0,2021-04-25
3754,2320,COURSE99,Quiz,82.0,2023-09-17
3755,2642,COURSE130,Quiz,89.0,2022-01-21
3756,2422,COURSE132,Quiz,72.0,2021-09-04
3757,2428,COURSE130,Assignment,53.0,2020-04-27
3758,2810,COURSE54,Assignment,89.0,2021-02-16
3759,1208,COURSE123,Quiz,75.0,2021-02-13
3760,2566,COURSE117,Final Exam,44.0,2021-02-16
3761,2279,COURSE129,Midterm,68.0,2020-06-14
3762,1752,COURSE96,Midterm,65.0,2021-06-15
3763,2942,COURSE148,Assignment,72.0,2022-12-03
3764,1917,COURSE108,Midterm,79.0,2020-09-04
3765,2481,COURSE108,Final Exam,78.0,2021-08-17
3766,1356,COURSE51,Assignment,70.0,2020-05-11
3767,2223,COURSE144,Quiz,88.0,2020-08-06
3768,2737,COURSE141,Assignment,97.0,2020-03-04
3769,2555,COURSE96,Midterm,79.0,2023-10-18
3770,1873,COURSE140,Assignment,74.0,2021-12-19
3771,2910,COURSE122,Midterm,88.0,2024-01-20
3772,1293,COURSE111,Final Exam,74.0,2023-02-27
3773,1676,COURSE53,Quiz,66.0,2022-06-22
3774,2875,COURSE101,Midterm,66.0,2022-09-08
3775,1385,COURSE85,Final Exam,77.0,2022-03-02
3776,1474,COURSE149,Final Exam,80.0,2022-04-01
3777,2532,COURSE98,Midterm,90.0,2020-09-17
3778,2516,COURSE79,Midterm,74.0,2020-03-13
3779,1565,COURSE85,Final Exam,71.0,2023-06-04
3780,1033,COURSE134,Assignment,99.0,2021-09-23
3781,2499,COURSE83,Final Exam,60.0,2023-10-10
3782,1453,COURSE84,Assignment,78.0,2023-02-21
3783,2436,COURSE71,Midterm,100.0,2020-08-23
3784,2092,COURSE148,Quiz,72.0,2022-09-25
3785,1135,COURSE99,Midterm,76.0,2021-02-12
3786,2522,COURSE96,Assignment,91.0,2022-04-29
3787,2359,COURSE101,Final Exam,76.0,2021-11-15
3788,2900,COURSE53,Final Exam,52.0,2022-05-17
3789,2942,COURSE109,Final Exam,84.0,2023-07-27
3790,1061,COURSE79,Final Exam,88.0,2023-02-09
3791,2478,COURSE74,Midterm,82.0,2024-05-03
3792,1468,COURSE77,Midterm,71.0,2020-02-14
3793,2997,COURSE98,Midterm,84.0,2020-05-18
3794,1756,COURSE114,Midterm,69.0,2023-10-09
3795,2670,COURSE94,Final Exam,84.0,2023-03-05
3796,1894,COURSE106,Quiz,93.0,2024-08-15
3797,1565,COURSE64,Midterm,60.0,2021-03-28
3798,1015,COURSE92,Assignment,60.0,2023-07-24
3799,2744,COURSE139,Assignment,81.0,2022-05-05
3800,1876,COURSE68,Midterm,82.0,2020-06-23
3801,1104,COURSE132,Midterm,91.0,2023-09-20
3802,2800,COURSE112,Assignment,86.0,2023-04-30
3803,1548,COURSE132,Quiz,84.0,2023-12-13
3804,1604,COURSE83,Quiz,60.0,2022-09-02
3805,2867,COURSE121,Quiz,74.0,2023-04-20
3806,1110,COURSE97,Quiz,68.0,2020-09-25
